"impacto_presupuestario_anio","impacto_presupuestario_mes","jurisdiccion_id","jurisdiccion_desc","servicio_id"," servicio_desc","programa_id","programa_desc","ejercicio_presupuestario","subprograma_desc","proyecto_id","proyecto_desc","actividad_id","actividad_desc","obra_id","obra_desc","fuente_financiamiento_id_desc",,"clasificador_economico_8_digitos_id","clasificador_economico_8_digitos_desc","inciso_id","inciso_desc","principal_id","principal_desc","parcial_id","parcial_desc","subparcial_id","subparcial_desc","credito_presupuestado","credito_vigente","credito_devengado"
"2019","6","40","Ministerio de Justicia y Derechos Humanos","332","Ministerio de Justicia y Derechos Humanos (Gastos Propios)","43","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","44","Protección de Víctimas de Violencias (PPG)","0","Afianzamiento de la Justicia como Valor - Justicia 2020","1.3 - Recursos con Afectación Específica",,"21221000","Bienes de Consumo","2","Bienes de Consumo","3","Productos de Papel, Cartón e Impresos","4","Productos de Papel y Cartón","0","Productos de Papel y Cartón","0","0","1030"
"2019","6","40","Ministerio de Justicia y Derechos Humanos","332","Ministerio de Justicia y Derechos Humanos (Gastos Propios)","43","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","44","Protección de Víctimas de Violencias (PPG)","0","Afianzamiento de la Justicia como Valor - Justicia 2020","1.3 - Recursos con Afectación Específica",,"21221000","Bienes de Consumo","2","Bienes de Consumo","5","Productos Químicos, Combustibles y Lubricantes","6","Combustibles y Lubricantes","0","Combustibles y Lubricantes","0","0","1000"
"2019","6","40","Ministerio de Justicia y Derechos Humanos","332","Ministerio de Justicia y Derechos Humanos (Gastos Propios)","43","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","44","Protección de Víctimas de Violencias (PPG)","0","Afianzamiento de la Justicia como Valor - Justicia 2020","1.3 - Recursos con Afectación Específica",,"21221000","Bienes de Consumo","2","Bienes de Consumo","9","Otros Bienes de Consumo","6","Repuestos y Accesorios","0","Repuestos y Accesorios","0","0","450"
"2019","6","40","Ministerio de Justicia y Derechos Humanos","332","Ministerio de Justicia y Derechos Humanos (Gastos Propios)","43","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","44","Protección de Víctimas de Violencias (PPG)","0","Afianzamiento de la Justicia como Valor - Justicia 2020","1.3 - Recursos con Afectación Específica",,"21221000","Bienes de Consumo","2","Bienes de Consumo","9","Otros Bienes de Consumo","9","Otros N.E.P.","0","Otros N.E.P.","70000","70000","0"
"2019","6","40","Ministerio de Justicia y Derechos Humanos","332","Ministerio de Justicia y Derechos Humanos (Gastos Propios)","43","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","44","Protección de Víctimas de Violencias (PPG)","0","Afianzamiento de la Justicia como Valor - Justicia 2020","1.3 - Recursos con Afectación Específica",,"21222000","Servicios No Personales","3","Servicios No Personales","1","Servicios Básicos","1","Energía Eléctrica","0","Energía Eléctrica","4079181","4079181","0"
"2019","6","40","Ministerio de Justicia y Derechos Humanos","332","Ministerio de Justicia y Derechos Humanos (Gastos Propios)","43","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","44","Protección de Víctimas de Violencias (PPG)","0","Afianzamiento de la Justicia como Valor - Justicia 2020","1.3 - Recursos con Afectación Específica",,"21222000","Servicios No Personales","3","Servicios No Personales","1","Servicios Básicos","4","Teléfonos, Télex y Telefax","0","Teléfonos, Télex y Telefax","0","0","30673,68"
"2019","6","40","Ministerio de Justicia y Derechos Humanos","332","Ministerio de Justicia y Derechos Humanos (Gastos Propios)","43","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","44","Protección de Víctimas de Violencias (PPG)","0","Afianzamiento de la Justicia como Valor - Justicia 2020","1.3 - Recursos con Afectación Específica",,"21222000","Servicios No Personales","3","Servicios No Personales","1","Servicios Básicos","5","Correos y Telégrafo","0","Correos y Telégrafo","2462901","2462901","0"
"2019","6","40","Ministerio de Justicia y Derechos Humanos","332","Ministerio de Justicia y Derechos Humanos (Gastos Propios)","43","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","44","Protección de Víctimas de Violencias (PPG)","0","Afianzamiento de la Justicia como Valor - Justicia 2020","1.3 - Recursos con Afectación Específica",,"21222000","Servicios No Personales","3","Servicios No Personales","2","Alquileres y Derechos","1","Alquiler de Edificios y Locales","0","Alquiler de Edificios y Locales","0","0","825"
"2019","6","40","Ministerio de Justicia y Derechos Humanos","332","Ministerio de Justicia y Derechos Humanos (Gastos Propios)","43","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","44","Protección de Víctimas de Violencias (PPG)","0","Afianzamiento de la Justicia como Valor - Justicia 2020","1.3 - Recursos con Afectación Específica",,"21222000","Servicios No Personales","3","Servicios No Personales","2","Alquileres y Derechos","4","Alquiler de Fotocopiadoras","0","Alquiler de Fotocopiadoras","769657","769657","0"
"2019","6","40","Ministerio de Justicia y Derechos Humanos","332","Ministerio de Justicia y Derechos Humanos (Gastos Propios)","43","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","44","Protección de Víctimas de Violencias (PPG)","0","Afianzamiento de la Justicia como Valor - Justicia 2020","1.3 - Recursos con Afectación Específica",,"21222000","Servicios No Personales","3","Servicios No Personales","2","Alquileres y Derechos","9","Otros N.E.P.","0","Otros N.E.P.","923588","923588","0"
"2019","6","40","Ministerio de Justicia y Derechos Humanos","332","Ministerio de Justicia y Derechos Humanos (Gastos Propios)","43","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","44","Protección de Víctimas de Violencias (PPG)","0","Afianzamiento de la Justicia como Valor - Justicia 2020","1.3 - Recursos con Afectación Específica",,"21222000","Servicios No Personales","3","Servicios No Personales","3","Mantenimiento, Reparación y Limpieza","1","Mantenimiento y Reparación de Edificios y Locales","0","Mantenimiento y Reparación de Edificios y Locales","0","0","0"
"2019","6","40","Ministerio de Justicia y Derechos Humanos","332","Ministerio de Justicia y Derechos Humanos (Gastos Propios)","43","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","44","Protección de Víctimas de Violencias (PPG)","0","Afianzamiento de la Justicia como Valor - Justicia 2020","1.3 - Recursos con Afectación Específica",,"21222000","Servicios No Personales","3","Servicios No Personales","3","Mantenimiento, Reparación y Limpieza","3","Mantenimiento y Reparación de Maquinaria y Equipo","0","Mantenimiento y Reparación de Maquinaria y Equipo","3658948","3658948","0"
"2019","6","40","Ministerio de Justicia y Derechos Humanos","332","Ministerio de Justicia y Derechos Humanos (Gastos Propios)","43","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","44","Protección de Víctimas de Violencias (PPG)","0","Afianzamiento de la Justicia como Valor - Justicia 2020","1.3 - Recursos con Afectación Específica",,"21222000","Servicios No Personales","3","Servicios No Personales","3","Mantenimiento, Reparación y Limpieza","5","Limpieza, Aseo y Fumigación","0","Limpieza, Aseo y Fumigación","1054430","1054430","0"
"2019","6","40","Ministerio de Justicia y Derechos Humanos","332","Ministerio de Justicia y Derechos Humanos (Gastos Propios)","43","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","44","Protección de Víctimas de Violencias (PPG)","0","Afianzamiento de la Justicia como Valor - Justicia 2020","1.3 - Recursos con Afectación Específica",,"21222000","Servicios No Personales","3","Servicios No Personales","4","Servicios Técnicos y Profesionales","2","Médicos y Sanitarios","0","Médicos y Sanitarios","76966","76966","0"
"2019","6","40","Ministerio de Justicia y Derechos Humanos","332","Ministerio de Justicia y Derechos Humanos (Gastos Propios)","43","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","44","Protección de Víctimas de Violencias (PPG)","0","Afianzamiento de la Justicia como Valor - Justicia 2020","1.3 - Recursos con Afectación Específica",,"21222000","Servicios No Personales","3","Servicios No Personales","4","Servicios Técnicos y Profesionales","9","Otros N.E.P.","0","Otros N.E.P.","923588","923588","361494"
"2019","6","40","Ministerio de Justicia y Derechos Humanos","332","Ministerio de Justicia y Derechos Humanos (Gastos Propios)","43","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","44","Protección de Víctimas de Violencias (PPG)","0","Afianzamiento de la Justicia como Valor - Justicia 2020","1.3 - Recursos con Afectación Específica",,"21222000","Servicios No Personales","3","Servicios No Personales","5","Servicios Comerciales y Financieros","3","Imprenta, Publicaciones y Reproducciones","0","Imprenta, Publicaciones y Reproducciones","923588","923588","0"
"2019","6","40","Ministerio de Justicia y Derechos Humanos","332","Ministerio de Justicia y Derechos Humanos (Gastos Propios)","43","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","44","Protección de Víctimas de Violencias (PPG)","0","Afianzamiento de la Justicia como Valor - Justicia 2020","1.3 - Recursos con Afectación Específica",,"21222000","Servicios No Personales","3","Servicios No Personales","5","Servicios Comerciales y Financieros","5","Comisiones y Gastos Bancarios","0","Comisiones y Gastos Bancarios","261683","261683","0"
"2019","6","40","Ministerio de Justicia y Derechos Humanos","332","Ministerio de Justicia y Derechos Humanos (Gastos Propios)","43","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","44","Protección de Víctimas de Violencias (PPG)","0","Afianzamiento de la Justicia como Valor - Justicia 2020","1.3 - Recursos con Afectación Específica",,"21222000","Servicios No Personales","3","Servicios No Personales","7","Pasajes y Viáticos","1","Pasajes","0","Pasajes","1924142","1924142","1160,14"
"2019","6","40","Ministerio de Justicia y Derechos Humanos","332","Ministerio de Justicia y Derechos Humanos (Gastos Propios)","43","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","44","Protección de Víctimas de Violencias (PPG)","0","Afianzamiento de la Justicia como Valor - Justicia 2020","1.3 - Recursos con Afectación Específica",,"21222000","Servicios No Personales","3","Servicios No Personales","7","Pasajes y Viáticos","2","Viáticos","0","Viáticos","1154485","1154485","2825"
"2019","6","40","Ministerio de Justicia y Derechos Humanos","332","Ministerio de Justicia y Derechos Humanos (Gastos Propios)","43","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","44","Protección de Víctimas de Violencias (PPG)","0","Afianzamiento de la Justicia como Valor - Justicia 2020","1.3 - Recursos con Afectación Específica",,"21222000","Servicios No Personales","3","Servicios No Personales","9","Otros Servicios","3","Servicios de Vigilancia","0","Servicios de Vigilancia","167386000","167386000","0"
"2019","6","40","Ministerio de Justicia y Derechos Humanos","332","Ministerio de Justicia y Derechos Humanos (Gastos Propios)","43","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","44","Protección de Víctimas de Violencias (PPG)","0","Afianzamiento de la Justicia como Valor - Justicia 2020","1.3 - Recursos con Afectación Específica",,"21222000","Servicios No Personales","3","Servicios No Personales","9","Otros Servicios","9","Otros N.E.P.","0","Otros N.E.P.","738870","738870","0"
"2019","6","40","Ministerio de Justicia y Derechos Humanos","332","Ministerio de Justicia y Derechos Humanos (Gastos Propios)","43","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","0","Afianzamiento de la Justicia como Valor - Justicia 2020","45","Apoyo a las Justicias Provinciales (PPG)","0","Afianzamiento de la Justicia como Valor - Justicia 2020","1.3 - Recursos con Afectación Específica",,"21211000","Sueldos y Salarios","1","Gastos en Personal","1","Personal Permanente","1","Retribución del Cargo","0","Retribución del Cargo","1163224","1163224","0"
